plot_size,date_surveyed,date_entered,botanist,site,plot,species_original,cover,species,notes,,
25,2017-08-18,2017-01-05,Lars A. Brudvig,SW Station,30,CONCAN,,CONCAN,,,
25,2017-08-18,2017-01-05,Lars A. Brudvig,SW Station,30,ELYCAN,,ELYCAN,,,
25,2017-08-18,2017-01-05,Lars A. Brudvig,SW Station,30,EUPMAC,,EUPMAC,,,
25,2017-08-18,2017-01-05,Lars A. Brudvig,SW Station,30,FESRUB,,FESRUB,,,
25,2017-08-18,2017-01-05,Lars A. Brudvig,SW Station,30,FESRUBAGG,,FESRUBAGG,,,
25,2017-08-18,2017-01-05,Lars A. Brudvig,SW Station,30,LESCAP,,LESCAP,,,
25,2017-08-18,2017-01-05,Lars A. Brudvig,SW Station,30,RATPIN,,RATPIN,,,
25,2017-08-18,2017-01-05,Lars A. Brudvig,SW Station,30,SILLAT,,SILLAT,,,
25,2017-08-18,2017-01-05,Lars A. Brudvig,SW Station,30,TRADUB,,TRASPP,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,30,ASCSYR,,ASCSYR,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,30,ASPOFF,,ASPOFF,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,30,CONCAN,,CONCAN,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,30,ELYCAN,,ELYCAN,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,30,LESCAP,,LESCAP,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,30,LESVIR,,LESVIR,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,30,PLALAN,,PLALAN,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,30,Fescue?,,Poaceae,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,30,RATPIN,,RATPIN,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,30,SILLAT,,SILLAT,,,
25,2015-09-23,,,SW Station,31,BOUCUR,,BOUCUR,,,
25,2015-09-23,,,SW Station,31,CHEALB,,CHEALB,,,
25,2015-09-23,,,SW Station,31,Dichanthelium sp,,DICSPP,,,
25,2015-09-23,,,SW Station,31,PHYAME,,PHYAME,,,
25,2016-09-09,,,SW Station,31,ASCTUB,,ASCTUB,,,
25,2016-09-09,,,SW Station,31,weedy flat seeds,,LEPCAM,,,
25,2016-09-09,,,SW Station,31,PANDIC?,,PANDIC,,,
25,2016-09-09,,,SW Station,31,PANVIR,,PANVIR,,,
25,2016-09-09,,,SW Station,31,PHYAME,,PHYAME,,,
25,2017-08-18,2017-01-05,Lars A. Brudvig,SW Station,31,ASCTUB,,ASCTUB,heart shaped unknown,,
25,2017-08-18,2017-01-05,Lars A. Brudvig,SW Station,31,BOUCUR,,BOUCUR,,,
25,2017-08-18,2017-01-05,Lars A. Brudvig,SW Station,31,CONCAN,,CONCAN,,,
25,2017-08-18,2017-01-05,Lars A. Brudvig,SW Station,31,DIGCOG,,DIGCOG,,,
25,2017-08-18,2017-01-05,Lars A. Brudvig,SW Station,31,DIGSAN,,DIGSAN,,,
25,2017-08-18,2017-01-05,Lars A. Brudvig,SW Station,31,ELYCAN,,ELYCAN,,,
25,2017-08-18,2017-01-05,Lars A. Brudvig,SW Station,31,OXASTR,,OXASTR,,,
25,2017-08-18,2017-01-05,Lars A. Brudvig,SW Station,31,PANVIR,,PANVIR,,,
25,2017-08-18,2017-01-05,Lars A. Brudvig,SW Station,31,RUMACE,,RUMACE,,,
25,2017-08-18,2017-01-05,Lars A. Brudvig,SW Station,31,SCHSCO,,SCHSCO,,,
25,2017-08-18,2017-01-05,Lars A. Brudvig,SW Station,31,VICVIL,,VICVIL,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,31,ASCTUB,,ASCTUB,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,31,CONCAN,,CONCAN,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,31,DIGCOG,,DIGCOG,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,31,ELYCAN,,ELYCAN,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,31,LESVIR,,LESVIR,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,31,PANVIR,,PANVIR,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,31,SCHSCO,,SCHSCO,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,31,VICVIL,,VICVIL,,,
25,2015-09-23,,,SW Station,32,Dichan sp,,DICSPP,,,
25,2015-09-23,,,SW Station,32,PHYHET,,PHYHET,,,
25,2015-09-23,,,SW Station,32,RUMACE,,RUMACE,,,
25,2015-09-23,,,SW Station,32,SILLAT,,SILLAT,,,
25,2015-09-23,,,SW Station,32,SOLCAR,,SOLCAR,,,
25,2016-09-09,,,SW Station,32,AMBART,,AMBART,,,
25,2016-09-09,,,SW Station,32,ANDGER,,ANDGER,,,
25,2016-09-09,,,SW Station,32,CORLAN,,CORLAN,,,
25,2016-09-09,,,SW Station,32,KRISPP,,KRISPP,,,
25,2016-09-09,,,SW Station,32,PANDIC?,,PANDIC,,,
25,2016-09-09,,,SW Station,32,SOLCAR,,SOLCAR,,,
25,2017-08-18,2017-01-05,Anna M. Groves,SW Station,32,ANDGER,,ANDGER,,,
25,2017-08-18,2017-01-05,Anna M. Groves,SW Station,32,CONCAN,,CONCAN,,,
25,2017-08-18,2017-01-05,Anna M. Groves,SW Station,32,CORLAN,,CORLAN,,,
25,2017-08-18,2017-01-05,Anna M. Groves,SW Station,32,DIGCOG,,DIGCOG,,,
25,2017-08-18,2017-01-05,Anna M. Groves,SW Station,32,SCHSCO,,SCHSCO,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,32,Tall invasive Allium,,ALLVIN,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,32,ANDGER,,ANDGER,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,32,CONCAN,,CONCAN,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,32,DIGCOG,,DIGCOG,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,32,SCHSCO,,SCHSCO,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,32,VICVIL,,VICVIL,,,
25,2015-09-23,,,SW Station,33,BARVUL,,BARVUL,,,
25,2015-09-23,,,SW Station,33,CHAFAS,,CHAFAS,,,
25,2015-09-23,,,SW Station,33,PLALAN,,PLALAN,,,
25,2015-09-23,,,SW Station,33,RUMACE,,RUMACE,,,
25,2015-09-23,,,SW Station,33,vetch sp,,VICSPP,,,
25,2016-09-09,,,SW Station,33,BOUCUR,,BOUCUR,,,
25,2016-09-09,,,SW Station,33,CONCAN,,CONCAN,,,
25,2016-09-09,,,SW Station,33,KRISPP,,KRISPP,,,
25,2016-09-09,,,SW Station,33,PANDIC?,,PANDIC,,,
25,2016-09-09,,,SW Station,33,PANVIR,,PANVIR,,,
25,2016-09-09,,,SW Station,33,PLALAN,,PLALAN,,,
25,2016-09-09,,,SW Station,33,SOLCAR,,SOLCAR,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,33,ANDGER,,ANDGER,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,33,ASCTUB,,ASCTUB,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,33,CONCAN,,CONCAN,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,33,FESRUBAGG,,FESRUBAGG,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,33,SOLCAR,,SOLCAR,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,33,ANDGER,,ANDGER,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,33,ASCTUB,,ASCTUB,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,33,CONCAN,,CONCAN,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,33,DIGCOG,,DIGCOG,,,
25,2018-08-01,2018-11-26,Lars A. Brudvig,SW Station,33,SOLCAR,,SOLCAR,,,
25,2015-09-23,,,SW Station,34,AMASPP,,AMASPP,,,
25,2015-09-23,,,SW Station,34,BOUCUR,,BOUCUR,,,
25,2015-09-23,,,SW Station,34,CHEALB,,CHEALB,,,
25,2015-09-23,,,SW Station,34,ECHPUR,,ECHPUR,,,
25,2015-09-23,,,SW Station,34,PLALAN,,PLALAN,,,
25,2015-09-23,,,SW Station,34,RATPIN,,RATPIN,,,
25,2015-09-23,,,SW Station,34,SOLCAR,,SOLCAR,,,
25,2015-09-23,,,SW Station,34,spindly,,unknown,,,
25,2015-09-23,,,SW Station,34,vetch sp,,VICSPP,,,
25,2016-09-09,,,SW Station,34,AMBART,,AMBART,,,
25,2016-09-09,,,SW Station,34,ASCSYR,,ASCSYR,,,
25,2016-09-09,,,SW Station,34,BERINC,,BERINC,,,
25,2016-09-09,,,SW Station,34,BOUCUR,,BOUCUR,,,
25,2016-09-09,,,SW Station,34,CONCAN,,CONCAN,,,
25,2016-09-09,,,SW Station,34,DALPIN,,DALPUR,,,
25,2016-09-09,,,SW Station,34,KRISPP,,KRISPP,,,
25,2016-09-09,,,SW Station,34,LACCAN,,LACSPP,,,
25,2016-09-09,,,SW Station,34,weedy flat seeds,,LEPCAM,,,
25,2016-09-09,,,SW Station,34,PANDIC?,,PANDIC,,,
25,2016-09-09,,,SW Station,34,PLALAN,,PLALAN,,,
25,2016-09-09,,,SW Station,34,VICSPP,,VICSPP,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,34,ASCSYR,,ASCSYR,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,34,unknown_asteraceae_stem_leaves_yellow,,Asteraceae stem_leaves_yellow,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,34,BOUCUR,,BOUCUR,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,34,Tiny mustard,,Brassicaceae,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,34,CONCAN,,CONCAN,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,34,CORLAN,,CORLAN,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,34,DALPUR,,DALPUR,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,34,DIGSAN,,DIGSAN,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,34,ELYREP,,ELYREP,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,34,PHLPRA,,PHLPRA,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,34,PLALAN,,PLALAN,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,34,RATPIN,,RATPIN,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,34,RUMACE,,RUMACE,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,34,SILLAT,,SILLAT,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,34,TRIARV ,,TRIARV ,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,34,VICVIL,,VICVIL,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,34,ASCSYR,,ASCSYR,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,34,BOUCUR,,BOUCUR,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,34,CONCAN,,CONCAN,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,34,DIGCOG,,DIGCOG,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,34,ELYREP,,ELYREP,photo,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,34,HIESPP,,HIESPP,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,34,KOEMAC,,KOEMAC,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,34,OXASTR,,OXASTR,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,34,RATPIN,,RATPIN,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,34,SCHSCO,,SCHSCO,,,
25,2015-09-23,,,SW Station,35,AMASPP,,AMASPP,,,
25,2015-09-23,,,SW Station,35,CONCAN is not CONCAN,,ASCTUB,,,
25,2015-09-23,,,SW Station,35,CORLAN,,CORLAN,,,
25,2015-09-23,,,SW Station,35,DIGSAN,,DIGSAN,,,
25,2015-09-23,,,SW Station,35,LESVIR,,LESVIR,,,
25,2015-09-23,,,SW Station,35,PHYAME,,PHYAME,,,
25,2015-09-23,,,SW Station,35,PLALAN,,PLALAN,,,
25,2015-09-23,,,SW Station,35,POAPRA,,POAPRA,,,
25,2015-09-23,,,SW Station,35,RUDHIR,,RUDHIR,,,
25,2015-09-23,,,SW Station,35,SILLAT,,SILLAT,,,
25,2015-09-23,,,SW Station,35,TRIARV,,TRIARV,,,
25,2015-09-23,,,SW Station,35,vetch,,VICSPP,,,
25,2016-09-09,,,SW Station,35,AMBART,,AMBART,,,
25,2016-09-09,,,SW Station,35,ASCTUB,,ASCTUB,,,
25,2016-09-09,,,SW Station,35,CONCAN,,CONCAN,,,
25,2016-09-09,,,SW Station,35,CORLAN,,CORLAN,,,
25,2016-09-09,,,SW Station,35,ECHPUR,,ECHPUR,,,
25,2016-09-09,,,SW Station,35,KRISPP,,KRISPP,,,
25,2016-09-09,,,SW Station,35,weedy flat seeds,,LEPCAM,,,
25,2016-09-09,,,SW Station,35,LESCAP,,LESCAP,,,
25,2016-09-09,,,SW Station,35,LESVIR,,LESVIR,,,
25,2016-09-09,,,SW Station,35,OENBIE,,OENBIE,or Festuca saximontana,,
25,2016-09-09,,,SW Station,35,PHYAME,,PHYAME,,,
25,2016-09-09,,,SW Station,35,PLALAN,,PLALAN,,,
25,2016-09-09,,,SW Station,35,SILLAT,,SILLAT,,,
25,2016-09-09,,,SW Station,35,TRIARV,,TRIARV,,,
25,2016-09-09,,,SW Station,35,VICSPP,,VICSPP,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,35,AMBART,,AMBART,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,35,ASCTUB,,ASCTUB,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,35,CONCAN,,CONCAN,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,35,CORLAN,,CORLAN,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,35,DIGSAN,,DIGSAN,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,35,FESRUBAGG,,FESRUBAGG,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,35,Litte mustard,,LEPCAM,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,35,LESCAP,,LESCAP,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,35,LESVIR,,LESVIR,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,35,OXASTR,,OXASTR,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,35,PLALAN,,PLALAN,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,35,RUMACE,,RUMACE,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,35,SILLAT,,SILLAT,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,35,TRIARV ,,TRIARV ,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,35,ASCTUB,,ASCTUB,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,35,DIGCOG,,DIGCOG,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,35,LESCAP,,LESCAP,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,35,LESVIR,,LESVIR,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,35,TRIARV,,TRIARV,,,
25,2015-09-23,,,SW Station,36,AMBART,,AMBART,,,
25,2015-09-23,,,SW Station,36,ASCSYR,,ASCSYR,,,
25,2015-09-23,,,SW Station,36,ASPOFF,,ASPOFF,,,
25,2015-09-23,,,SW Station,36,BOUCUR,,BOUCUR,,,
25,2015-09-23,,,SW Station,36,CHEALB,,CHEALB,,,
25,2015-09-23,,,SW Station,36,Dichanthelium sp,,DICSPP,,,
25,2015-09-23,,,SW Station,36,DIGSAN,,DIGSAN,,,
25,2015-09-23,,,SW Station,36,ELYREP,,ELYREP,,,
25,2015-09-23,,,SW Station,36,MONPUN,,MONPUN,,,
25,2015-09-23,,,SW Station,36,PHYAME,,PHYAME,,,
25,2015-09-23,,,SW Station,36,PLALAN,,PLALAN,,,
25,2015-09-23,,,SW Station,36,SILLAT,,SILLAT,,,
25,2016-09-09,,,SW Station,36,AMBART,,AMBART,,,
25,2016-09-09,,,SW Station,36,ASCSYR,,ASCSYR,,,
25,2016-09-09,,,SW Station,36,ASPOFF,,ASPOFF,,,
25,2016-09-09,,,SW Station,36,BOUCUR,,BOUCUR,,,
25,2016-09-09,,,SW Station,36,CONCAN,,CONCAN,,,
25,2016-09-09,,,SW Station,36,ELYREP,,ELYREP,,,
25,2016-09-09,,,SW Station,36,POLSPP,,FALCON,,,
25,2016-09-09,,,SW Station,36,HELOCC,,HELOCC,,,
25,2016-09-09,,,SW Station,36,KRISPP,,KRISPP,,,
25,2016-09-09,,,SW Station,36,weedy flat seeds,,LEPCAM,,,
25,2016-09-09,,,SW Station,36,MONPUN,,MONPUN,,,
25,2016-09-09,,,SW Station,36,OENBIE,,OENBIE,,,
25,2016-09-09,,,SW Station,36,SILLAT,,SILLAT,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,36,AMBART,,AMBART,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,36,BOUCUR,,BOUCUR,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,36,DIGSAN,,DIGSAN,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,36,ELYREP,,ELYREP,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,36,HELOCC,,HELOCC,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,36,HYPRAD,,HYPRAD,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,36,little mustard,,LEPCAM,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,36,MONPUN,,MONPUN,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,36,OENBIE,,OENBIE,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,36,OXASTR,,OXASTR,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,36,RUDHIR,,RUDHIR,,,
25,2017-08-18,2018-01-08,Lars A. Brudvig,SW Station,36,TRIARV ,,TRIARV ,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,36,AMBART,,AMBART,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,36,BOUCUR,,BOUCUR,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,36,CONCAN,,CONCAN,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,36,ELYREP,,ELYREP,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,36,HELOCC,,HELOCC,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,36,LEPCAM,,LEPCAM,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,36,MONPUN,,MONPUN,,,
25,2015-09-23,,,SW Station,37,AMBART,,AMBART,,,
25,2015-09-23,,,SW Station,37,ASCSYR,,ASCSYR,,,
25,2015-09-23,,,SW Station,37,CHEsp,,CHEALB,,,
25,2015-09-23,,,SW Station,37,CORLAN,,CORLAN,,,
25,2015-09-23,,,SW Station,37,DIGSAN,,DIGSAN,,,
25,2015-09-23,,,SW Station,37,PHYAME,,PHYAME,,,
25,2015-09-23,,,SW Station,37,POAANN,,POAANN,,,
25,2015-09-23,,,SW Station,37,RATPIN,,RATPIN,,,
25,2015-09-23,,,SW Station,37,SILLAT,,SILLAT,,,
25,2015-09-23,,,SW Station,37,SOLCAR,,SOLCAR,,,
25,2016-09-09,,,SW Station,37,AMBART,,AMBART,,,
25,2016-09-09,,,SW Station,37,ASCSYR,,ASCSYR,,,
25,2016-09-09,,,SW Station,37,BOUCUR,,BOUCUR,,,
25,2016-09-09,,,SW Station,37,CORLAN,,CORLAN,,,
25,2016-09-09,,,SW Station,37,weedy flat seeds,,LEPCAM,,,
25,2016-09-09,,,SW Station,37,RATPIN,,RATPIN,,,
25,2016-09-09,,,SW Station,37,RHUTYP,,RHUTYP,,,
25,2016-09-09,,,SW Station,37,SILLAT,,SILLAT,,,
25,2016-09-09,,,SW Station,37,SOLCAR,,SOLCAR,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,37,AMBART,,AMBART,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,37,ASCSYR,,ASCSYR,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,37,Tiny mustard,,Brassicaceae,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,37,CONCAN,,CONCAN,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,37,CORLAN,,CORLAN,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,37,DIGCOG,,DIGCOG,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,37,DIGSAN,,DIGSAN,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,37,ELYCAN,,ELYCAN,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,37,OXASPP,,OXASTR,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,37,RHUTYP,,RHUTYP,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,37,SILLAT,,SILLAT,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,37,ANDGER,,ANDGER,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,37,ASCSYR,,ASCSYR,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,37,BOUCUR,,BOUCUR,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,37,CONCAN,,CONCAN,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,37,DIGCOG,,DIGCOG,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,37,ELYREP,,ELYREP,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,37,MONPUN,,MONPUN,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,37,PANVIR,,PANVIR,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,37,PHYAME,,PHYAME,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,37,RHUTYP,,RHUTYP,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,37,SCHSCO,,SCHSCO,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,37,SILLAT,,SILLAT,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,37,VICVIL,,VICVIL,,,
25,2015-09-23,,,SW Station,38,AMASPP,,AMASPP,,,
25,2015-09-23,,,SW Station,38,AMBART,,AMBART,,,
25,2015-09-23,,,SW Station,38,CHEALB,,CHEALB,,,
25,2015-09-23,,,SW Station,38,DIGSAN,,DIGSAN,,,
25,2015-09-23,,,SW Station,38,Rhus sp,,RHUSPP,,,
25,2015-09-23,,,SW Station,38,RUMACE,,RUMACE,,,
25,2015-09-23,,,SW Station,38,SILLAT,,SILLAT,,,
25,2015-09-23,,,SW Station,38,"""not buckwheat""",,unknown,,,
25,2016-09-09,,,SW Station,38,AMBART,,AMBART,,,
25,2016-09-09,,,SW Station,38,BOUCUR,,BOUCUR,,,
25,2016-09-09,,,SW Station,38,CONCAN,,CONCAN,,,
25,2016-09-09,,,SW Station,38,DIGSAN?,,DIGSAN,,,
25,2016-09-09,,,SW Station,38,weedy flat seeds,,LEPCAM,,,
25,2016-09-09,,,SW Station,38,MONPUN,,MONPUN,,,
25,2016-09-09,,,SW Station,38,PANDIC?,,PANDIC,,,
25,2016-09-09,,,SW Station,38,PLALAN,,PLALAN,,,
25,2016-09-09,,,SW Station,38,SILLAT,,SILLAT,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,38,ASCSYR,,ASCSYR,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,38,BOUCUR,,BOUCUR,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,38,CONCAN,,CONCAN,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,38,DIGCOG,,DIGCOG,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,38,FESRUBAGG,,FESRUBAGG,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,38,MONPUN,,MONPUN,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,38,PLALAN,,PLALAN,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,38,SILLAT,,SILLAT,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,38,ASCSYR,,ASCSYR,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,38,CONCAN,,CONCAN,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,38,DIGCOG,,DIGCOG,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,38,MONPUN,,MONPUN,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,38,RHUTYP,,RHUTYP,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,38,SILLAT,,SILLAT,,,
25,2015-09-23,,,SW Station,39,ASCSYR,,ASCSYR,,,
25,2015-09-23,,,SW Station,39,Dichan sp,,DICSPP,,,
25,2015-09-23,,,SW Station,39,SILLAT,,SILLAT,,,
25,2015-09-23,,,SW Station,39,SOLCAR,,SOLCAR,,,
25,2015-09-23,,,SW Station,39,vetch,,VICSPP,,,
25,2016-09-09,,,SW Station,39,ASCSYR,,ASCSYR,,,
25,2016-09-09,,,SW Station,39,CONCAN,,CONCAN,,,
25,2016-09-09,,,SW Station,39,POLSPP,,FALCON,,,
25,2016-09-09,,,SW Station,39,OXASTR,,OXASTR,,,
25,2016-09-09,,,SW Station,39,SILLAT,,SILLAT,,,
25,2016-09-09,,,SW Station,39,SOLCAR,,SOLCAR,or Festuca saximontana,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,39,ASCSYR,,ASCSYR,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,39,CONCAN,,CONCAN,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,39,OXASPP,,OXASTR,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,39,SILLAT,,SILLAT,,,
25,2017-08-18,2018-01-08,Anna M. Groves,SW Station,39,SOLCAR,,SOLCAR,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,39,ASCSYR,,ASCSYR,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,39,SILLAT,,SILLAT,,,
25,2018-08-01,2018-11-27,Eric G. Behrens,SW Station,39,VICVIL,,VICVIL,,,
25,2015-09-23,,,SW Station,40,ASCTUB,,ASCTUB,,,
25,2015-09-23,,,SW Station,40,BOUCUR,,BOUCUR,,,
25,2015-09-23,,,SW Station,40,Dichan sp,,DICSPP,,,
25,2015-09-23,,,SW Station,40,LESCAP,,LESCAP,,,
